instance_id,repo,outcome,phase,exit_status,verdict,phase_started,observed_phase_seconds,prompt_tokens,completion_tokens,total_tokens,reasoning_tokens,cached_tokens,model_requests,model_responses,api_errors,inflight_requests,actions,checkpoints,reasoning_responses,usage_missing,reasoning_usage_present,cached_usage_present,length_responses,api_success_seconds,api_error_seconds,error_to_retry_gap_seconds,error_RateLimitError,worker_finished_seconds,error_BadGatewayError,error_Timeout
matplotlib__matplotlib-26291,matplotlib/matplotlib,resolved,analysis,Submitted,,True,255.71455470798537,204959,7029,211988,2588,162816,31,18,13,0,30,2,17,0,18,18,0,111.28171028988436,16.561370966490358,72.00902393041179,13,250.16429596114904,,
matplotlib__matplotlib-26291,matplotlib/matplotlib,resolved,implementation,Submitted,,True,167.1194811030291,108927,4794,113721,1094,80128,16,12,4,0,19,2,12,0,12,12,0,66.10857197735459,4.498300509527326,20.01059900224209,4,160.5288911666721,,
matplotlib__matplotlib-26291,matplotlib/matplotlib,resolved,review,Submitted,unverified,True,346.5476058712229,274922,17985,292907,7424,219136,30,20,10,0,23,6,20,0,20,20,0,231.28396727284417,10.12310399254784,44.006507223472,10,339.53103032521904,,
matplotlib__matplotlib-26291,matplotlib/matplotlib,resolved,revision,Submitted,,True,181.18291191011667,187777,7982,195759,2166,147456,12,12,0,0,17,2,12,0,12,12,0,115.36939414637163,0,0,,174.10898393811658,,
matplotlib__matplotlib-26291,matplotlib/matplotlib,resolved,final_review,Submitted,unverified,True,186.5325109087862,197522,7174,204696,834,145152,15,10,5,0,16,3,10,0,10,10,0,107.54200149094686,5.688158200588077,20.00325825996697,5,179.57156725414097,,
matplotlib__matplotlib-26466,matplotlib/matplotlib,unresolved,analysis,Submitted,,True,317.32775530498475,312437,9150,321587,1293,267008,45,29,16,0,29,0,29,0,29,29,0,171.45098975580186,18.606193697545677,72.01049915980548,16,310.8198969857767,,
matplotlib__matplotlib-26466,matplotlib/matplotlib,unresolved,implementation,Submitted,,True,364.18776106182486,408161,12752,420913,1497,354304,44,32,12,0,36,0,25,0,32,32,0,201.83455936936662,15.33391125826165,60.013896093703806,12,356.2926712008193,,
matplotlib__matplotlib-26466,matplotlib/matplotlib,unresolved,review,Submitted,unverified,True,203.4280070438981,86135,5536,91671,1737,60416,17,11,6,0,14,2,10,0,11,11,0,80.64767861226574,6.581163880415261,68.00433084787801,6,195.78193759405985,,
matplotlib__matplotlib-26466,matplotlib/matplotlib,unresolved,revision,Submitted,,True,137.2249955306761,152806,5971,158777,2037,111616,11,11,0,0,18,2,11,0,11,11,0,82.73569484613836,0,0,,128.65603116201237,,
matplotlib__matplotlib-26466,matplotlib/matplotlib,unresolved,final_review,PhaseTimeout,unverified,True,117.08543535834178,76052,2077,78129,470,47104,12,6,6,0,9,1,6,0,6,6,0,37.38263923674822,6.691993434913456,36.00376525288448,6,,,
sphinx-doc__sphinx-10466,sphinx-doc/sphinx,resolved,analysis,Submitted,,True,311.99263715185225,227266,4533,231799,1689,191232,33,22,11,0,22,2,20,0,22,22,0,170.59425081731752,20.361773525364697,64.011254446581,11,304.22500907909125,,
sphinx-doc__sphinx-10466,sphinx-doc/sphinx,resolved,implementation,Submitted,,True,523.1914914371446,363571,12436,376007,7005,311552,41,22,19,0,26,3,19,0,22,22,0,276.11355035286397,111.01862716954201,80.01295975828543,18,516.2802400994115,1,
sphinx-doc__sphinx-10466,sphinx-doc/sphinx,resolved,review,Submitted,unverified,True,252.7099759611301,174999,6666,181665,3911,136448,25,14,11,0,23,2,13,0,14,14,0,122.26722814422101,32.42835889197886,48.0074133859016,11,246.12173114297912,,
sphinx-doc__sphinx-10466,sphinx-doc/sphinx,resolved,revision,PhaseTimeout,,True,85.3437594100833,58388,2225,60613,503,33024,7,5,1,1,7,1,5,0,5,5,0,36.07338915672153,1.1232750308699906,4.000639344099909,1,,,
sphinx-doc__sphinx-10466,sphinx-doc/sphinx,resolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-10614,sphinx-doc/sphinx,unresolved,analysis,LimitsExceeded,,True,657.9495658096857,488435,9846,498281,6223,430336,58,30,28,0,30,2,29,0,30,30,0,323.00458656437695,129.44935192354023,148.02203947864473,27,649.8067948422395,1,
sphinx-doc__sphinx-10614,sphinx-doc/sphinx,unresolved,implementation,PhaseTimeout,,True,528.6553720501252,508778,15083,523861,10998,441600,37,24,13,0,35,1,22,0,24,24,0,332.7641033041291,73.8858027709648,48.43596011446789,12,,,1
sphinx-doc__sphinx-10614,sphinx-doc/sphinx,unresolved,review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-10614,sphinx-doc/sphinx,unresolved,revision,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-10614,sphinx-doc/sphinx,unresolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-10673,sphinx-doc/sphinx,unresolved,analysis,Submitted,,True,424.1877756700851,214359,6327,220686,2680,169984,30,20,10,0,30,2,18,0,20,20,0,184.43690917035565,117.05695025529712,40.014194345567375,8,414.8414718210697,2,
sphinx-doc__sphinx-10673,sphinx-doc/sphinx,unresolved,implementation,Submitted,,True,676.5133501728997,938459,17378,955837,10248,849664,45,37,8,0,65,2,36,0,37,37,0,417.13395614922047,60.27823248831555,32.006107931025326,8,665.6696010171436,,
sphinx-doc__sphinx-10673,sphinx-doc/sphinx,unresolved,review,PhaseTimeout,unverified,True,65.06717013893649,27246,1111,28357,197,12288,6,5,0,1,8,1,5,0,5,5,0,25.402670031879097,0,0,,,,
sphinx-doc__sphinx-10673,sphinx-doc/sphinx,unresolved,revision,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-10673,sphinx-doc/sphinx,unresolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-11445,sphinx-doc/sphinx,resolved,analysis,Submitted,,True,272.5784538979642,133668,6536,140204,1882,100864,24,14,10,0,21,0,14,0,14,14,0,134.65516481362283,41.129384940024465,48.0118978661485,9,265.449301908724,1,
sphinx-doc__sphinx-11445,sphinx-doc/sphinx,resolved,implementation,Submitted,,True,400.04388593509793,345859,13935,359794,6376,292096,31,24,7,0,29,2,23,0,24,24,0,264.4095076327212,24.34070363594219,32.00585575308651,7,392.2392734079622,,
sphinx-doc__sphinx-11445,sphinx-doc/sphinx,resolved,review,Submitted,unverified,True,351.3255952638574,291274,15897,307171,5674,232960,25,22,3,0,28,4,22,0,22,22,0,257.5997677030973,13.065391294658184,12.004723680671304,3,343.88508521812037,,
sphinx-doc__sphinx-11445,sphinx-doc/sphinx,resolved,revision,PhaseTimeout,,True,144.19310000399128,170983,5352,176335,1265,128000,11,10,1,0,13,1,10,0,10,10,0,91.97350938990712,5.0409454819746315,0,,,,1
sphinx-doc__sphinx-11445,sphinx-doc/sphinx,resolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-11510,sphinx-doc/sphinx,unresolved,analysis,Submitted,,True,369.2822378599085,411895,7658,419553,3726,349440,32,26,6,0,40,2,21,0,26,26,0,223.5898995292373,16.982639557216316,24.014080189168453,6,358.8475073170848,,
sphinx-doc__sphinx-11510,sphinx-doc/sphinx,unresolved,implementation,Submitted,,True,654.3725613877177,907177,23487,930664,15884,815104,34,34,0,0,56,2,31,0,34,34,0,507.57586668618023,0,0,,644.9676528810523,,
sphinx-doc__sphinx-11510,sphinx-doc/sphinx,unresolved,review,PhaseTimeout,unverified,True,149.25340102473274,80072,3065,83137,1491,50176,18,8,10,0,11,1,8,0,8,8,0,53.79360702680424,26.70500783249736,40.00623557949439,9,,,1
sphinx-doc__sphinx-11510,sphinx-doc/sphinx,unresolved,revision,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-11510,sphinx-doc/sphinx,unresolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-7440,sphinx-doc/sphinx,resolved,analysis,Submitted,,True,416.7441075053066,394055,9319,403374,2886,330496,32,26,6,0,41,3,26,0,26,26,0,295.0734432958998,29.43902934109792,24.0054713585414,6,410.9962838930078,,
sphinx-doc__sphinx-7440,sphinx-doc/sphinx,resolved,implementation,Submitted,,True,577.1489989380352,776994,13089,790083,7459,685056,35,32,3,0,51,2,31,0,32,32,0,446.880011360161,21.210414466448128,12.002639298792928,3,570.5822524381801,,
sphinx-doc__sphinx-7440,sphinx-doc/sphinx,resolved,review,PhaseTimeout,unverified,True,187.809253082145,33032,1988,35020,882,15104,7,6,1,0,13,1,6,0,6,6,0,112.89575671264902,45.480865156743675,0,,,,1
sphinx-doc__sphinx-7440,sphinx-doc/sphinx,resolved,revision,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-7440,sphinx-doc/sphinx,resolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-7590,sphinx-doc/sphinx,unresolved,analysis,Submitted,,True,238.8946763649583,161733,4930,166663,1197,126976,20,19,1,0,34,2,14,0,19,19,0,172.25672173826024,6.583471902180463,4.000702630262822,1,232.6340818721801,,
sphinx-doc__sphinx-7590,sphinx-doc/sphinx,unresolved,implementation,Submitted,,True,883.5774850747548,984235,23988,1008223,13654,888064,60,43,17,0,57,2,39,0,43,43,0,572.6102546248585,103.18015833431855,88.01241289498284,17,876.6589358793572,,
sphinx-doc__sphinx-7590,sphinx-doc/sphinx,unresolved,review,Submitted,unverified,True,51.578210185747594,17249,2057,19306,363,3072,4,4,0,0,6,2,4,0,4,4,0,33.952051031868905,0,0,,44.3201414719224,,
sphinx-doc__sphinx-7590,sphinx-doc/sphinx,unresolved,revision,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-7590,sphinx-doc/sphinx,unresolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-7748,sphinx-doc/sphinx,unresolved,analysis,Submitted,,True,320.68372868187726,259355,11618,270973,8156,212224,29,25,4,0,25,2,21,0,25,25,0,233.83797969669104,24.86101342784241,16.003772168420255,4,314.1529354667291,,
sphinx-doc__sphinx-7748,sphinx-doc/sphinx,unresolved,implementation,Submitted,,True,576.6937119672075,701853,23172,725025,13983,617984,35,32,3,0,42,2,29,0,32,32,0,489.01453611953184,4.2899914076551795,12.002073804382235,3,570.6436498099938,,
sphinx-doc__sphinx-7748,sphinx-doc/sphinx,unresolved,review,PhaseTimeout,unverified,True,284.12895631883293,344345,8696,353041,2127,284416,22,21,1,0,29,2,20,0,21,21,0,222.18573001399636,6.906334027182311,0,,,,1
sphinx-doc__sphinx-7748,sphinx-doc/sphinx,unresolved,revision,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-7748,sphinx-doc/sphinx,unresolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-7889,sphinx-doc/sphinx,resolved,analysis,Submitted,,True,212.98046875698492,170508,8845,179353,4794,133888,17,17,0,0,25,2,16,0,17,17,0,158.3874934129417,0,0,,205.36820793431252,,
sphinx-doc__sphinx-7889,sphinx-doc/sphinx,resolved,implementation,Submitted,,True,149.5535618411377,77698,4905,82603,1841,54016,10,9,1,0,10,2,9,0,9,9,0,112.3562432685867,6.326512987259775,4.000686598010361,1,141.51096521690488,,
sphinx-doc__sphinx-7889,sphinx-doc/sphinx,resolved,review,Submitted,unverified,True,480.0206923442893,370965,20537,391502,11279,299008,24,22,2,0,32,6,22,0,22,22,0,405.48448843322694,7.095416994765401,8.001313915941864,2,473.3147585610859,,
sphinx-doc__sphinx-7889,sphinx-doc/sphinx,resolved,revision,Submitted,,True,268.11450692033395,235281,14913,250194,11324,183296,19,15,4,0,19,2,15,0,15,15,0,203.35692360298708,7.528050012420863,16.003115550149232,4,261.5094741829671,,
sphinx-doc__sphinx-7889,sphinx-doc/sphinx,resolved,final_review,PhaseTimeout,unverified,True,50.722456666175276,50976,1341,52317,267,35840,5,4,1,0,6,1,4,0,4,4,0,22.98823848273605,4.209422533400357,0,,,,1
sphinx-doc__sphinx-7985,sphinx-doc/sphinx,unresolved,analysis,Submitted,,True,260.18999168882146,125384,3876,129260,1154,91904,16,15,1,0,23,2,14,0,15,15,0,130.14233311545104,80.03631461085752,4.000711014028639,,253.5244798786007,1,
sphinx-doc__sphinx-7985,sphinx-doc/sphinx,unresolved,implementation,Submitted,,True,847.9277250650339,972268,26623,998891,15481,867840,37,33,4,0,42,3,33,0,33,33,0,583.8311857813969,25.361764095257968,20.003191804513335,4,840.4569017561153,,
sphinx-doc__sphinx-7985,sphinx-doc/sphinx,unresolved,review,PhaseTimeout,unverified,True,72.41016092477366,37403,1528,38931,417,20480,7,7,0,0,11,1,7,0,7,7,0,44.2936111651361,0,0,,,,
sphinx-doc__sphinx-7985,sphinx-doc/sphinx,unresolved,revision,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-7985,sphinx-doc/sphinx,unresolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-8035,sphinx-doc/sphinx,resolved,analysis,LimitsExceeded,,True,419.85899357218295,392037,8390,400427,3102,335104,37,30,7,0,39,3,30,0,30,30,0,277.0263313772157,14.623886441346258,44.006827200297266,7,412.80177351785824,,
sphinx-doc__sphinx-8035,sphinx-doc/sphinx,resolved,implementation,PhaseTimeout,,True,769.4123263228685,1225174,31740,1256914,20005,1090304,38,34,3,1,49,1,34,0,34,34,0,635.7335746586323,15.697878601960838,12.004627181217074,3,,,
sphinx-doc__sphinx-8035,sphinx-doc/sphinx,resolved,review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-8035,sphinx-doc/sphinx,resolved,revision,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-8035,sphinx-doc/sphinx,resolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-8056,sphinx-doc/sphinx,resolved,analysis,Submitted,,True,282.7778135156259,248211,5665,253876,1930,201216,28,20,8,0,31,2,16,0,20,20,0,170.15488529438153,21.843471517320722,36.00596687523648,8,276.36167915398255,,
sphinx-doc__sphinx-8056,sphinx-doc/sphinx,resolved,implementation,Submitted,,True,488.1179440720007,657661,14074,671735,6930,583936,35,34,1,0,49,2,30,0,34,34,0,389.6444070194848,2.067513757850975,4.000777666922659,1,480.6892433310859,,
sphinx-doc__sphinx-8056,sphinx-doc/sphinx,resolved,review,Submitted,unverified,True,322.3112040599808,360770,14357,375127,3924,306432,32,26,6,0,30,7,26,0,26,26,0,226.84904630156234,13.133251776918769,24.00469265738502,6,315.5827200957574,,
sphinx-doc__sphinx-8056,sphinx-doc/sphinx,resolved,revision,PhaseTimeout,,True,84.1917531802319,65884,1897,67781,851,37120,7,5,2,0,7,1,5,0,5,5,0,46.42209983849898,11.909425105899572,4.000605206936598,1,,,1
sphinx-doc__sphinx-8056,sphinx-doc/sphinx,resolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-8120,sphinx-doc/sphinx,resolved,analysis,Submitted,,True,264.3535572197288,236454,8152,244606,3538,193024,31,23,8,0,23,2,20,0,23,23,0,166.5733421659097,18.44548932276666,36.005032860673964,8,257.3694077488035,,
sphinx-doc__sphinx-8120,sphinx-doc/sphinx,resolved,implementation,Submitted,,True,492.51895699929446,756263,13475,769738,4472,679680,40,37,3,0,50,3,33,0,37,37,0,360.12981750816107,18.95420541567728,12.002127727493644,3,485.50972478603944,,
sphinx-doc__sphinx-8120,sphinx-doc/sphinx,resolved,review,Submitted,unverified,True,245.69600596418604,250154,9077,259231,3997,209152,25,21,4,0,29,2,21,0,21,21,0,164.04504785640165,7.675573002547026,16.00264625949785,4,239.0155441998504,,
sphinx-doc__sphinx-8120,sphinx-doc/sphinx,resolved,revision,PhaseTimeout,,True,173.8093071472831,214574,7444,222018,1844,160000,14,12,2,0,15,2,12,0,12,12,0,124.72086845664307,4.287508711218834,8.001205408014357,2,164.42085856106132,,
sphinx-doc__sphinx-8120,sphinx-doc/sphinx,resolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-8265,sphinx-doc/sphinx,resolved,analysis,Submitted,,True,271.177484693937,274034,6771,280805,3343,227584,32,22,10,0,31,2,19,0,22,22,0,158.48907063016668,17.278319540433586,48.0066835465841,10,265.74208770599216,,
sphinx-doc__sphinx-8265,sphinx-doc/sphinx,resolved,implementation,Submitted,,True,493.8131105778739,471515,15690,487205,9368,404736,40,27,13,0,39,2,26,0,27,27,0,269.79796349909157,34.08821303397417,100.01164019154385,13,487.37121520284563,,
sphinx-doc__sphinx-8265,sphinx-doc/sphinx,resolved,review,Submitted,unverified,True,333.8247493649833,413160,13724,426884,5373,348160,28,22,6,0,32,4,22,0,22,22,0,244.9245188543573,11.381986090913415,24.004928469192237,6,326.95332140894607,,
sphinx-doc__sphinx-8265,sphinx-doc/sphinx,resolved,revision,PhaseTimeout,,True,79.68023335607722,77072,1740,78812,301,52224,10,7,3,0,7,1,7,0,7,7,0,42.623109503183514,5.034000933170319,12.002476527821273,3,70.64951059408486,,
sphinx-doc__sphinx-8265,sphinx-doc/sphinx,resolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-8269,sphinx-doc/sphinx,unresolved,analysis,Submitted,,True,265.9767054389231,171012,9448,180460,3367,128768,28,18,10,0,25,3,18,0,18,18,0,163.74093196354806,16.901416247244924,44.00638436013833,10,260.4403952700086,,
sphinx-doc__sphinx-8269,sphinx-doc/sphinx,unresolved,implementation,Submitted,,True,232.8321607117541,382060,10171,392231,2612,312832,26,19,7,0,21,3,19,0,19,19,0,144.16180484974757,14.766511835157871,28.004275327548385,7,226.4225002359599,,
sphinx-doc__sphinx-8269,sphinx-doc/sphinx,unresolved,review,Submitted,unverified,True,390.057565250434,181960,10966,192926,6067,133376,14,14,0,0,18,2,14,0,14,14,0,142.5894364817068,0,0,,383.08251417567953,,
sphinx-doc__sphinx-8269,sphinx-doc/sphinx,unresolved,revision,Submitted,,True,180.44863901706412,290184,9774,299958,5085,229632,13,13,0,0,17,2,13,0,13,13,0,140.7900465154089,0,0,,173.1339708729647,,
sphinx-doc__sphinx-8269,sphinx-doc/sphinx,unresolved,final_review,Submitted,unverified,True,91.3213274050504,111466,3328,114794,324,58624,8,5,3,0,7,2,5,0,5,5,0,51.42218306986615,5.716142720077187,12.00385054666549,3,84.51256698230281,,
sphinx-doc__sphinx-8459,sphinx-doc/sphinx,resolved,analysis,Submitted,,True,400.0378027977422,332568,10744,343312,5069,276736,46,29,17,0,29,2,26,0,29,29,0,221.04720739182085,44.91160237416625,80.01582050975412,17,393.1627892819233,,
sphinx-doc__sphinx-8459,sphinx-doc/sphinx,resolved,implementation,Submitted,,True,403.26075762929395,553642,17280,570922,9375,480000,38,29,9,0,38,3,21,0,29,29,0,274.6458341977559,20.697769339196384,44.00633574509993,9,397.2085818150081,,
sphinx-doc__sphinx-8459,sphinx-doc/sphinx,resolved,review,Submitted,unverified,True,266.7603337527253,231477,12948,244425,5025,178944,20,18,2,0,25,4,16,0,18,18,0,198.8178143207915,5.38851928897202,8.001390732824802,2,260.5157875791192,,
sphinx-doc__sphinx-8459,sphinx-doc/sphinx,resolved,revision,Submitted,,True,89.95566433295608,87319,4611,91930,1061,54784,8,6,2,0,8,2,6,0,6,6,0,53.760978958103806,7.365890707820654,8.001279204152524,2,82.96697693690658,,
sphinx-doc__sphinx-8459,sphinx-doc/sphinx,resolved,final_review,PhaseTimeout,unverified,True,7.354720883071423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-8475,sphinx-doc/sphinx,unresolved,analysis,Submitted,,True,226.48502473300323,175345,7129,182474,2118,136192,27,21,6,0,26,3,19,0,21,21,0,138.90547118661925,18.133634424302727,24.004554414656013,6,221.0727725676261,,
sphinx-doc__sphinx-8475,sphinx-doc/sphinx,unresolved,implementation,Submitted,,True,420.4755786783062,455474,8568,464042,3407,390656,52,28,24,0,35,2,25,0,28,28,0,177.83780842553824,34.321167619898915,136.01555425394326,24,414.2237938088365,,
sphinx-doc__sphinx-8475,sphinx-doc/sphinx,unresolved,review,Submitted,unverified,True,414.74006414506584,615267,15752,631019,6216,532736,46,31,15,0,43,3,31,0,31,31,0,251.45786686101928,23.340087809599936,64.01003354974091,15,408.24659005878493,,
sphinx-doc__sphinx-8475,sphinx-doc/sphinx,unresolved,revision,PhaseTimeout,,True,117.41292966669425,91760,2107,93867,907,62464,13,7,6,0,11,1,6,0,7,7,0,45.60532347206026,9.505237497854978,36.00347391143441,5,,,1
sphinx-doc__sphinx-8475,sphinx-doc/sphinx,unresolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-8548,sphinx-doc/sphinx,unresolved,analysis,Submitted,,True,419.3483865438029,501275,10684,511959,3669,431104,50,30,20,0,40,3,30,0,30,30,0,211.77883803658187,36.990719146095216,96.01482847658917,20,413.09459142992273,,
sphinx-doc__sphinx-8548,sphinx-doc/sphinx,unresolved,implementation,Submitted,,True,603.8043892001733,1638721,27470,1666191,16969,1500928,59,48,11,0,62,3,47,0,48,48,0,418.1233021551743,17.847671459428966,52.007768656127155,11,596.4735508477315,,
sphinx-doc__sphinx-8548,sphinx-doc/sphinx,unresolved,review,Submitted,unverified,True,144.7752423910424,133198,4576,137774,1763,101120,19,13,6,0,20,2,12,0,13,13,0,71.40428453916684,9.197994707617909,28.003951836843044,6,138.13947631698102,,
sphinx-doc__sphinx-8548,sphinx-doc/sphinx,unresolved,revision,PhaseTimeout,,True,8.210734905675054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-8548,sphinx-doc/sphinx,unresolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-8551,sphinx-doc/sphinx,resolved,analysis,Submitted,,True,271.23869694117457,361771,11259,373030,7561,307456,29,25,4,0,30,2,22,0,25,25,0,199.25396197708324,4.7474855072796345,16.002787180710584,4,265.31922568101436,,
sphinx-doc__sphinx-8551,sphinx-doc/sphinx,resolved,implementation,Submitted,,True,525.4884555009194,593812,14222,608034,5117,530432,68,40,28,0,40,3,37,0,40,40,0,272.44048753241077,35.78350316407159,140.02203762717545,28,518.5846130708233,,
sphinx-doc__sphinx-8551,sphinx-doc/sphinx,resolved,review,PhaseTimeout,unverified,True,384.4007230536081,516451,19722,536173,10170,442368,36,29,7,0,38,5,28,0,29,29,0,260.9122568266466,9.43966911220923,28.00502981292084,7,374.94608091097325,,
sphinx-doc__sphinx-8551,sphinx-doc/sphinx,resolved,revision,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-8551,sphinx-doc/sphinx,resolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-8595,sphinx-doc/sphinx,resolved,analysis,Submitted,,True,212.15337923914194,244354,7316,251670,2094,196096,23,21,2,0,34,3,19,0,21,21,0,133.5297398804687,6.520428318995982,8.001402502413839,2,206.035810302943,,
sphinx-doc__sphinx-8595,sphinx-doc/sphinx,resolved,implementation,Submitted,,True,559.3051780890673,830616,14347,844963,2602,736512,67,36,31,0,45,2,35,0,36,36,0,253.96991425240412,53.468230499420315,156.02445772476494,31,552.1939990422688,,
sphinx-doc__sphinx-8595,sphinx-doc/sphinx,resolved,review,PhaseTimeout,unverified,True,408.3744158730842,500825,16803,517628,9147,425472,42,29,13,0,35,2,28,0,29,29,0,244.6527814073488,28.98493743268773,64.0080185374245,12,,,1
sphinx-doc__sphinx-8595,sphinx-doc/sphinx,resolved,revision,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-8595,sphinx-doc/sphinx,resolved,final_review,BudgetExhausted,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-8621,sphinx-doc/sphinx,resolved,analysis,Submitted,,True,314.51972094597295,316221,14206,330427,8591,253184,33,25,8,0,30,3,23,0,25,25,0,197.4601179473102,15.740705985575914,36.00917346822098,8,307.5088222878985,,
sphinx-doc__sphinx-8621,sphinx-doc/sphinx,resolved,implementation,Submitted,,True,418.7685993327759,691117,18611,709728,10757,603648,39,29,10,0,29,3,29,0,29,29,0,287.3012964683585,12.738905939273536,48.00667261797935,10,411.58017984824255,,
sphinx-doc__sphinx-8621,sphinx-doc/sphinx,resolved,review,Submitted,unverified,True,295.98766575101763,468629,18453,487082,7323,383744,23,21,2,0,27,2,21,0,21,21,0,226.0581649118103,3.4815561356954277,8.001554688438773,2,289.53919083299115,,
sphinx-doc__sphinx-8621,sphinx-doc/sphinx,resolved,revision,Submitted,,True,132.5677314326167,225716,7401,233117,2288,160256,9,9,0,0,14,2,9,0,9,9,0,96.95421624183655,0,0,,125.65134197799489,,
sphinx-doc__sphinx-8621,sphinx-doc/sphinx,resolved,final_review,PhaseError,unverified,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
sphinx-doc__sphinx-8638,sphinx-doc/sphinx,unresolved,analysis,Submitted,,True,337.07532485295087,498963,8107,507070,2078,432640,42,28,14,0,36,3,28,0,28,28,0,189.040710543748,19.096508241724223,68.0136821642518,14,330.93919614935294,,
sphinx-doc__sphinx-8638,sphinx-doc/sphinx,unresolved,implementation,Submitted,,True,527.2165615651757,738965,17333,756298,8617,665600,58,36,22,0,43,2,30,0,36,36,0,306.1830823915079,32.590693067293614,104.01559803355485,22,520.5655137877911,,
sphinx-doc__sphinx-8638,sphinx-doc/sphinx,unresolved,review,Submitted,unverified,True,255.36317734373733,256446,9147,265593,2266,195840,25,18,7,0,30,2,18,0,18,18,0,149.58434157678857,7.586751155555248,44.004457204137,7,249.08628652291372,,
