instance_id,repo,batch_id,attempt,artifact_dir,selected,interrupted,cost_group,outcome,started,finished,elapsed_seconds,generation_status,patch_chars,generation_trace_seconds,generation_network_none,evaluation_network_none,detailed_eval_report,patch_applied,hard_budget_error,residual_seconds,infra_failure,infra_failure_reason,tests_status_available,fail_to_pass_success,fail_to_pass_failure,pass_to_pass_success,pass_to_pass_failure,patch_sha256,implementation_patch_available,final_equals_implementation,prompt_tokens,completion_tokens,total_tokens,reasoning_tokens,cached_tokens,model_requests,model_responses,api_errors,inflight_requests,actions,checkpoints,reasoning_responses,usage_missing,reasoning_usage_present,cached_usage_present,length_responses,api_success_seconds,api_error_seconds,error_to_retry_gap_seconds,finish_tool_calls,error_RateLimitError,all_roles_completed,error_Timeout,finish_stop,error_BadGatewayError,harness_logged_patch_applied,eval_exception_category,finish_length
instance_ansible__ansible-be2c376ab87e3e872ca21697508f12c6909cf85a-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-be2c376ab87e3e872ca21697508f12c6909cf85a-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5__a1,True,False,selected,unresolved,2026-09-21T05:36:15.775733+00:00,2026-09-21T05:52:51.934643+00:00,996.15891,completed,3286,961.9138313229196,6,1,True,True,False,34.245078677080414,False,,True,2,0,13,1,ca27333300caefc6bd94816875e3261e26c75065e462b5ac5755dc039ab81595,True,True,1059209,48111,1107320,22651,922624,79,75,4,0,100,15,71,0,75,75,0,674.9704505410045,3.5132791665382683,20.002581721171737,74,4,True,,1,,,,
instance_ansible__ansible-bec27fb4c0a40c5f8bbcf26a475704227d65ee73-v30a923fb5c164d6cd18280c02422f75e611e8fb2,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-bec27fb4c0a40c5f8bbcf26a475704227d65ee73-v30a923fb5c164d6cd18280c02422f75e611e8fb2__a1,True,False,selected,unresolved,2026-09-21T05:52:51.940330+00:00,2026-09-21T06:13:34.126657+00:00,1242.186327,completed_with_role_failures,13448,1204.4711992610246,6,1,True,True,False,37.7151277389753,False,,True,0,3,17,0,ecfab5893b78675baf4ae7fa259e0dfbd826099d8b5e7ce72b14b7df8a917b28,True,True,2618827,49002,2667829,22706,2435328,103,90,13,0,133,8,81,0,90,90,0,890.0947410883382,55.89458727976307,60.00883498741314,90,13,False,,,,,,
instance_ansible__ansible-bf98f031f3f5af31a2d78dc2f0a58fe92ebae0bb-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-bf98f031f3f5af31a2d78dc2f0a58fe92ebae0bb-v1055803c3a812189a1133297f7f5468579283f86__a1,False,True,interrupted_retry,process_error,2026-09-21T06:13:34.130059+00:00,2026-09-21T06:19:14.813869+00:00,340.68381,interrupted_without_summary,,243.7212540921755,2,0,False,False,True,,,,,,,,,,False,,197649,10375,208024,5573,164352,22,20,1,1,32,3,17,0,20,20,0,270.9981555934064,7.701848115772009,4.00066713290289,20,1,False,,,,,,
instance_ansible__ansible-bf98f031f3f5af31a2d78dc2f0a58fe92ebae0bb-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_retry_20260921_budget_v1,2,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-bf98f031f3f5af31a2d78dc2f0a58fe92ebae0bb-v1055803c3a812189a1133297f7f5468579283f86__a2,True,False,selected,resolved,2026-09-21T09:23:45.790228+00:00,2026-09-21T09:44:40.121956+00:00,1254.331728,completed_with_role_failures,7144,1211.4903981480747,4,1,True,True,False,42.841329851925366,False,,True,4,0,5,0,9df2984ca9bd1c6be37c310677caae574bdefc71c579c0b4c8a8b6ec2fbc8cec,True,True,832993,45738,878731,31934,733440,44,43,1,0,66,5,40,0,43,43,0,1082.1199399232864,10.129708013962954,0,43,,False,1,,,,,
instance_ansible__ansible-c1f2df47538b884a43320f53e787197793b105e8-v906c969b551b346ef54a2c0b41e04f632b7b73c2,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-c1f2df47538b884a43320f53e787197793b105e8-v906c969b551b346ef54a2c0b41e04f632b7b73c2__a1,True,False,selected,unresolved,2026-09-21T09:44:40.125915+00:00,2026-09-21T10:05:44.427146+00:00,1264.301231,completed_with_role_failures,15742,1209.9554889458232,4,1,True,True,False,54.34574205417675,False,,True,3,1,0,0,0ac7f788d10d0e35760617bdc5559b453e456289efa04b47efc58747b1132f5c,True,True,937821,26134,963955,9403,844032,50,50,0,0,71,5,39,0,50,50,0,1019.6191043020226,0,0,50,,False,,,,,,
instance_ansible__ansible-c616e54a6e23fa5616a1d56d243f69576164ef9b-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-c616e54a6e23fa5616a1d56d243f69576164ef9b-v1055803c3a812189a1133297f7f5468579283f86__a1,True,False,selected,unresolved,2026-09-21T10:05:44.429128+00:00,2026-09-21T10:26:42.710681+00:00,1258.281553,completed_with_role_failures,23842,1200.0503224818967,2,1,True,True,False,58.2312305181033,False,,True,0,6,0,0,90ab02df6917ba6b8732aaf4facf479180cba7f0660dd40a7b9c8402462be718,True,True,3184772,71191,3255963,47392,3012864,64,64,0,0,88,4,62,0,64,64,0,1041.5011103074066,0,0,64,,False,,,,,,
instance_ansible__ansible-cd473dfb2fdbc97acf3293c134b21cbbcfa89ec3-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-cd473dfb2fdbc97acf3293c134b21cbbcfa89ec3-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5__a1,True,False,selected,unresolved,2026-09-21T10:26:42.714378+00:00,2026-09-21T10:47:26.978174+00:00,1244.263796,completed_with_role_failures,3703,1204.859046714846,4,1,True,True,False,39.40474928515391,False,,True,13,4,26,4,ffbe2fcd6bafe78e8ac2dff4e93ee06bd9b7027c70196f32681e3716e26adef7,True,True,1465782,56660,1522442,33716,1312512,74,70,3,1,108,8,68,0,70,70,0,869.2794377626851,141.33809394808486,12.003935097716749,70,,False,,,3,,,
instance_ansible__ansible-d2f80991180337e2be23d6883064a67dcbaeb662-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-d2f80991180337e2be23d6883064a67dcbaeb662-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5__a1,True,False,selected,unresolved,2026-09-21T10:47:26.981581+00:00,2026-09-21T11:08:19.362982+00:00,1252.381401,completed_with_role_failures,10589,1208.0361858746037,4,1,True,True,False,44.34521512539641,False,,True,0,5,56,0,d9ba66bf43952a55c7256ca5d3054f284345cb3e03d161eeceb37e17e718cb9b,True,True,2136216,63222,2199438,37089,1980672,81,80,0,1,111,7,71,0,80,80,0,1000.8105783206411,0,0,80,,False,,,,,,
instance_ansible__ansible-d33bedc48fdd933b5abd65a77c081876298e2f07-v0f01c69f1e2528b935359cfe578530722bca2c59,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-d33bedc48fdd933b5abd65a77c081876298e2f07-v0f01c69f1e2528b935359cfe578530722bca2c59__a1,True,False,selected,unresolved,2026-09-21T11:08:19.365971+00:00,2026-09-21T11:29:23.668450+00:00,1264.302479,completed_with_role_failures,15214,1210.0145357530564,4,1,True,True,False,54.28794324694354,False,,True,4,1,80,1,fc273a869cb2cd1617ffcb42cfa48f01f667852398980d15c21a8655f6bc9276,True,True,2132039,40966,2173005,20134,1913344,87,83,4,0,119,7,70,0,83,83,0,1005.449383799918,14.05846187705174,16.00273011205718,83,4,False,,,,,,
instance_ansible__ansible-d58e69c82d7edd0583dd8e78d76b075c33c3151e-v173091e2e36d38c978002990795f66cfc0af30ad,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-d58e69c82d7edd0583dd8e78d76b075c33c3151e-v173091e2e36d38c978002990795f66cfc0af30ad__a1,True,False,selected,unresolved,2026-09-21T11:29:23.670533+00:00,2026-09-21T11:50:18.250585+00:00,1254.580052,completed_with_role_failures,17306,1204.6332501838915,4,1,True,True,False,49.94680181610852,False,,True,1,1,36,2,72a5692717dc36d5a44816de4327ab36f711774d53b97bc507a0789317b13667,True,False,1740728,60741,1801469,37809,1572864,76,68,7,1,95,7,61,0,68,68,0,948.7703804099001,34.12756938813254,28.005091574043036,68,7,False,,,,,,
instance_ansible__ansible-d6d2251929c84c3aa883bad7db0f19cc9ff0339e-v30a923fb5c164d6cd18280c02422f75e611e8fb2,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-d6d2251929c84c3aa883bad7db0f19cc9ff0339e-v30a923fb5c164d6cd18280c02422f75e611e8fb2__a1,True,False,selected,resolved,2026-09-21T11:50:18.255833+00:00,2026-09-21T12:11:30.604767+00:00,1272.348934,completed_with_role_failures,5198,1207.3238120307215,4,1,True,True,False,65.02512196927864,False,,True,4,0,2,0,1ccca1a30d3af79d3c3e618ec296d1c7e313e7cb67eaf4de65c91cc29c301138,True,True,1729509,44429,1773938,28207,1614336,66,63,3,0,85,6,55,0,63,63,0,1044.9064119053073,14.393749181181192,8.001527288928628,63,2,False,1,,,,,
instance_ansible__ansible-de01db08d00c8d2438e1ba5989c313ba16a145b0-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-de01db08d00c8d2438e1ba5989c313ba16a145b0-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5__a1,True,False,selected,resolved,2026-09-21T12:11:30.608210+00:00,2026-09-21T12:32:12.883919+00:00,1242.275709,completed_with_role_failures,4460,1206.121256031096,4,1,True,True,False,36.154452968904025,False,,True,1,0,3,0,6a068022cbe1d646ba3536ea6dca9a5ff97abcf0dfdc31f89770d5ef40fcb258,True,True,1170680,53036,1223716,31311,1044992,68,60,8,0,81,6,54,0,60,60,0,920.8549551391043,122.91961658420041,32.00752841262147,60,6,False,1,,1,,,
instance_ansible__ansible-de5858f48dc9e1ce9117034e0d7e76806f420ca8-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-de5858f48dc9e1ce9117034e0d7e76806f420ca8-v1055803c3a812189a1133297f7f5468579283f86__a1,True,False,selected,unresolved,2026-09-21T12:32:12.886281+00:00,2026-09-21T12:53:03.152633+00:00,1250.266352,completed_with_role_failures,13127,1206.359349380713,2,1,True,True,False,43.90700261928714,False,,True,1,16,21,20,708b66e77af9e223ecb12a3102802008cc2e5d099e730e925ca488c78daddcd3,True,True,789124,33948,823072,22573,682240,35,32,3,0,46,3,28,0,32,32,0,1041.5903243250214,90.27644246863201,8.00149149633944,32,1,False,1,,1,,,
instance_ansible__ansible-deb54e4c5b32a346f1f0b0a14f1c713d2cc2e961-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-deb54e4c5b32a346f1f0b0a14f1c713d2cc2e961-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5__a1,True,False,selected,unresolved,2026-09-21T12:53:03.155225+00:00,2026-09-21T13:13:47.540288+00:00,1244.385063,completed_with_role_failures,2246,1205.9005115111358,4,1,True,True,False,38.4845514888641,False,,True,0,5,56,0,e4c21c1367413dc46afd18dded4a1b03868ad00f80d47bf3ad5c2f034e18cc22,True,True,1167506,34616,1202122,17333,1056512,68,67,0,1,94,7,57,0,67,67,0,1047.8964123157784,0,0,67,,False,,,,,,
instance_ansible__ansible-e0c91af45fa9af575d10fd3e724ebc59d2b2d6ac-v30a923fb5c164d6cd18280c02422f75e611e8fb2,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-e0c91af45fa9af575d10fd3e724ebc59d2b2d6ac-v30a923fb5c164d6cd18280c02422f75e611e8fb2__a1,True,False,selected,resolved,2026-09-21T13:13:47.543887+00:00,2026-09-21T13:34:25.722882+00:00,1238.178995,completed_with_role_failures,1104,1204.4653164888732,6,1,True,True,False,33.71367851112677,False,,True,4,0,0,0,3896b6b74985def77c57a671297bff8cad3f18b758bbc1843003d601dcef819c,True,True,846558,40821,887379,23179,717312,62,61,1,0,83,9,53,0,61,61,0,1057.4761975575238,20.00792617397383,0,61,,False,1,,,,,
instance_ansible__ansible-e22e103cdf8edc56ff7d9b848a58f94f1471a263-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-e22e103cdf8edc56ff7d9b848a58f94f1471a263-v1055803c3a812189a1133297f7f5468579283f86__a1,True,False,selected,resolved,2026-09-21T13:34:25.725325+00:00,2026-09-21T13:55:05.893116+00:00,1240.167791,completed_with_role_failures,2744,1204.437189300079,4,1,True,True,False,35.73060169992118,False,,True,4,0,26,0,0ae4f717f0df1321c81ec14044a17b478678b2cae53294743aad1f0fe3d80087,True,True,930532,32865,963397,13283,817152,61,60,1,0,81,7,54,0,60,60,0,1076.2532070297748,2.494018976110965,0,59,,False,1,1,,,,
instance_ansible__ansible-e40889e7112ae00a21a2c74312b330e67a766cc0-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_ansible__ansible-e40889e7112ae00a21a2c74312b330e67a766cc0-v1055803c3a812189a1133297f7f5468579283f86__a1,True,False,selected,unresolved,2026-09-21T13:55:05.896107+00:00,2026-09-21T14:15:56.080225+00:00,1250.184118,completed_with_role_failures,27578,1205.809772880748,4,1,True,True,False,44.374345119251984,False,,True,4,14,190,1,9d3ab2d3563229bbbc59845260cd8469e41bb39e5ff4066dde259c10dd20c2ca,True,True,1163466,57504,1220970,40372,1007104,40,39,1,0,54,5,32,0,39,39,0,1116.483264066279,1.8775905203074217,0,39,,False,1,,,,,
instance_flipt-io__flipt-af7a0be46d15f0b63f16a868d13f3b48a838e7ce,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-af7a0be46d15f0b63f16a868d13f3b48a838e7ce__a1,True,False,selected,unresolved,2026-09-21T01:26:59.970890+00:00,2026-09-21T01:48:04.159084+00:00,1264.188194,completed_with_role_failures,7007,1204.185888221953,4,1,True,True,False,60.002305778047,False,,True,1,1,0,0,3fc73aeb7f8002591a4bb57a6b825cd2053ceb14b7f4c6befde37922ad75d50d,True,True,926698,25159,951857,10159,821504,87,57,30,0,85,7,49,0,57,57,0,663.9656539876014,166.87847906723619,140.02024712972343,57,29,False,1,,,,,
instance_flipt-io__flipt-b2170346dc37cf42fda1386cd630f24821ad2ac5,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-b2170346dc37cf42fda1386cd630f24821ad2ac5__a1,True,False,selected,resolved,2026-09-21T01:48:04.160179+00:00,2026-09-21T02:09:10.349734+00:00,1266.189555,completed_with_role_failures,4090,1206.8843177580275,4,1,True,True,False,59.30523724197246,False,,True,1,0,0,0,b1339b0533170e50350777eb2e54b2b4cd3ea74647586e9b229d710f3bfb84ff,True,True,1262698,28491,1291189,14565,1106432,72,62,10,0,95,5,55,0,62,62,0,763.621244919952,57.27271618973464,44.00737847527489,62,10,False,,,,,,
instance_flipt-io__flipt-b22f5f02e40b225b6b93fff472914973422e97c6,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-b22f5f02e40b225b6b93fff472914973422e97c6__a1,True,False,selected,resolved,2026-09-21T02:09:10.352511+00:00,2026-09-21T02:30:32.531135+00:00,1282.178624,completed_with_role_failures,3831,1205.8364288061857,4,1,True,True,False,76.34219519381418,False,,True,2,0,0,0,b37ec1d026003d2f8c5529665d22d602172b8f6cb893f1f02773bfa198eb2852,True,True,967958,29799,997757,15217,869632,57,53,4,0,80,5,48,0,53,53,0,771.4854015987366,48.15846463199705,16.002772762905806,53,3,False,,,1,,,
instance_flipt-io__flipt-b2cd6a6dd73ca91b519015fd5924fde8d17f3f06,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-b2cd6a6dd73ca91b519015fd5924fde8d17f3f06__a1,True,False,selected,unresolved,2026-09-21T02:30:32.532244+00:00,2026-09-21T02:51:32.703036+00:00,1260.170792,completed_with_role_failures,8226,1205.75523538189,4,1,True,False,False,54.415556618109804,False,,False,,,,,69a77bda18fa5c8414f9dd6b48730562eb7c9331e43257ac46ed1b781b307051,True,True,870096,43247,913343,26462,768000,51,49,2,0,74,5,44,0,49,49,0,850.9367854674347,71.46240676334128,4.000686826184392,49,,False,1,,1,True,go_build_or_setup_failed,
instance_flipt-io__flipt-b3cd920bbb25e01fdb2dab66a5a913363bc62f6c,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-b3cd920bbb25e01fdb2dab66a5a913363bc62f6c__a1,True,False,selected,unresolved,2026-09-21T02:51:32.704370+00:00,2026-09-21T03:12:50.911403+00:00,1278.207033,completed_with_role_failures,5387,1208.004408373963,4,1,True,True,False,70.20262462603682,False,,True,0,1,0,0,49b50168db70340e21006e659d7385ab6a3ff575844d96c786ef19981d4a2b50,True,True,852598,24541,877139,8815,753152,55,54,0,1,72,5,49,0,54,54,0,814.9929323950782,0,0,54,,False,,,,,,
instance_flipt-io__flipt-b433bd05ce405837804693bebd5f4b88d87133c8,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-b433bd05ce405837804693bebd5f4b88d87133c8__a1,True,False,selected,unresolved,2026-09-21T03:12:50.912827+00:00,2026-09-21T03:33:47.084490+00:00,1256.171663,completed_with_role_failures,12506,1205.0582757927477,2,1,True,False,False,51.113387207252345,False,,False,,,,,2f930bc2dfc568fe018dfe9361f5fb3950152efd7966e165d167c2a53722b248,True,True,764144,28598,792742,14916,689664,49,46,3,0,71,1,37,0,46,46,0,1002.6096586585045,23.02442446630448,8.522178831510246,46,1,False,1,,1,True,go_build_or_setup_failed,
instance_flipt-io__flipt-c12967bc73fdf02054cf3ef8498c05e25f0a18c0,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-c12967bc73fdf02054cf3ef8498c05e25f0a18c0__a1,True,False,selected,resolved,2026-09-21T03:33:47.085836+00:00,2026-09-21T03:54:51.255237+00:00,1264.169401,completed_with_role_failures,2775,1205.0690256836824,4,1,True,True,False,59.100375316317695,False,,True,1,0,0,0,a247aab467d9defaa15ac9cf6da0855471a79ca0de8d83dfbd27b7d1175297fe,True,True,470698,14564,485262,5556,404480,42,35,7,0,51,5,25,0,35,35,0,902.901816083584,64.3311773724854,28.00385925034061,35,6,False,1,,,,,
instance_flipt-io__flipt-c154dd1a3590954dfd3b901555fc6267f646a289,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-c154dd1a3590954dfd3b901555fc6267f646a289__a1,True,False,selected,unresolved,2026-09-21T03:54:51.256698+00:00,2026-09-21T04:15:43.424544+00:00,1252.167846,completed_with_role_failures,1645,1204.7862385269254,6,1,True,True,False,47.38160747307461,False,,True,1,1,0,0,811466123b586f8abc38fdf338c3a31f9f576c2053e1cd9b88b12a356e5ba976,True,True,912968,32917,945885,17606,774400,61,59,2,0,88,9,54,0,59,59,0,819.7769237244502,100.09386085579172,8.001185385510325,59,1,False,,,1,,,
instance_flipt-io__flipt-c1fd7a81ef9f23e742501bfb26d914eb683262aa,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-c1fd7a81ef9f23e742501bfb26d914eb683262aa__a1,True,False,selected,unresolved,2026-09-21T04:15:43.426018+00:00,2026-09-21T04:36:51.607345+00:00,1268.181327,completed_with_role_failures,2510,1204.1561593548395,4,1,True,True,False,64.02516764516054,False,,True,0,1,0,0,a02dbdf080421ed81c6b004484757dd294ee436d482d79483b3d47a0036d27aa,True,True,1133061,40255,1173316,22570,1012480,79,67,12,0,85,6,58,0,67,67,0,789.3443859093823,76.38032331503928,44.007510035764426,66,10,False,1,1,1,,,
instance_flipt-io__flipt-c6a7b1fd933e763b1675281b30077e161fa115a1,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-c6a7b1fd933e763b1675281b30077e161fa115a1__a1,True,False,selected,unresolved,2026-09-21T04:36:51.609111+00:00,2026-09-21T04:57:49.772949+00:00,1258.163838,completed_with_role_failures,5231,1199.5359604316764,4,1,True,True,False,58.62787756832358,False,,True,4,2,0,0,d8720a85138dc770574c70936fbb16d52057619e2257fd94b0412a0665ccfb6f,True,True,1264696,50873,1315569,29490,1128704,71,63,8,0,98,8,62,0,63,63,0,727.082639571745,39.00554033881053,32.00748633919284,63,8,False,,,,,,
instance_flipt-io__flipt-cd18e54a0371fa222304742c6312e9ac37ea86c1,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-cd18e54a0371fa222304742c6312e9ac37ea86c1__a1,True,False,selected,unresolved,2026-09-21T04:57:49.775892+00:00,2026-09-21T05:18:51.966865+00:00,1262.190973,completed_with_role_failures,4662,1204.1977917230688,6,1,True,True,False,57.99318127693118,False,,True,0,10,0,0,cd209a22df8c3547a21c825692580f3e7f3313cd9f78c75c0daf963d27dec287,True,False,1846657,61322,1907979,35111,1677824,99,86,13,0,128,8,78,0,86,86,0,905.2407534886152,37.00336097413674,52.01229841960594,86,12,False,1,,,,,
instance_flipt-io__flipt-cd2f3b0a9d4d8b8a6d3d56afab65851ecdc408e8,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-cd2f3b0a9d4d8b8a6d3d56afab65851ecdc408e8__a1,True,False,selected,unresolved,2026-09-21T05:18:51.968698+00:00,2026-09-21T05:39:54.189481+00:00,1262.220783,completed_with_role_failures,5707,1204.1085066981614,4,1,True,True,False,58.11227630183862,False,,True,1,1,0,0,cf5464e0d3a2dfdcc13b8b73b2ec663046554db9d8d622144b2d0f73a485ffa3,True,True,1397265,51981,1449246,26821,1244416,103,63,40,0,103,9,62,0,63,63,0,634.773330679629,161.50137308612466,216.02479314804077,63,37,False,1,,2,,,
instance_flipt-io__flipt-cf06f4ebfab7fa21eed3e5838592e8e44566957f,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-cf06f4ebfab7fa21eed3e5838592e8e44566957f__a1,True,False,selected,resolved,2026-09-21T05:39:54.191285+00:00,2026-09-21T06:00:50.374405+00:00,1256.18312,completed_with_role_failures,116448,1201.9843545351177,6,1,True,True,False,54.19876546488217,False,,True,3,0,0,0,968acec415e98f72dc7f6c427732ef0b9b84426ad4c637004ce143cb1a131045,True,True,2122828,47330,2170158,20366,1961984,103,95,8,0,144,8,89,0,95,95,0,763.1449955450371,33.88122198684141,36.0052675306797,95,6,False,,,2,,,
instance_flipt-io__flipt-db1c3b100e231c62f0c90c2ab037614f20a2a63b,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-db1c3b100e231c62f0c90c2ab037614f20a2a63b__a1,False,True,interrupted_retry,process_error,2026-09-21T06:00:50.377189+00:00,2026-09-21T06:19:15.578583+00:00,1105.201394,interrupted_without_summary,,996.8137400639243,4,0,False,False,False,,,,,,,,,,True,,1103244,28247,1131491,11676,960000,80,71,9,0,104,8,64,0,71,71,0,609.4126186752692,33.05106996232644,44.00885950168595,71,9,False,,,,,,
instance_flipt-io__flipt-db1c3b100e231c62f0c90c2ab037614f20a2a63b,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,2,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-db1c3b100e231c62f0c90c2ab037614f20a2a63b__a2,True,False,selected,resolved,2026-09-21T09:23:45.771641+00:00,2026-09-21T09:46:32.132819+00:00,1366.361178,completed_with_role_failures,3502,1211.3775638728403,4,1,True,True,False,154.98361412715985,False,,True,1,0,0,0,1a2b88971df22e4a907172d33cb0c37d571a6497b7bd4d95ef179b20a559b580,True,True,669116,18855,687971,7613,588800,51,51,0,0,77,5,46,0,51,51,0,917.0146003365517,0,0,51,,False,,,,,,
instance_flipt-io__flipt-e2bd19dafa7166c96b082fb2a59eb54b4be0d778,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_flipt-io__flipt-e2bd19dafa7166c96b082fb2a59eb54b4be0d778__a1,True,False,selected,unresolved,2026-09-21T09:46:32.143248+00:00,2026-09-21T10:07:44.461626+00:00,1272.318378,completed_with_role_failures,11689,1203.000935928896,4,1,True,False,False,69.31744207110387,False,,False,,,,,469e0e834b19249e111889ae88bee9466b188a143b7b9607eeef76b3d71b584e,True,True,1459516,33139,1492655,19203,1362944,50,50,0,0,74,4,48,0,50,50,0,838.1089311251417,0,0,50,,False,,,,True,go_build_or_setup_failed,
