instance_id,repo,original_outcome,selected_batch,selected_attempt,selected_artifact_dir,final_outcome,replacement,selection_reason
instance_internetarchive__openlibrary-c8996ecc40803b9155935fd7ff3b8e7be6c1437c-ve8fc82d8aae8463b752a211156c5b7b59f349237,internetarchive/openlibrary,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_internetarchive__openlibrary-c8996ecc40803b9155935fd7ff3b8e7be6c1437c-ve8fc82d8aae8463b752a211156c5b7b59f349237__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_internetarchive__openlibrary-de6ae10512f1b5ef585c8341b451bc49c9fd4996-vfa6ff903cb27f336e17654595dd900fa943dcd91,internetarchive/openlibrary,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_internetarchive__openlibrary-de6ae10512f1b5ef585c8341b451bc49c9fd4996-vfa6ff903cb27f336e17654595dd900fa943dcd91__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_internetarchive__openlibrary-e1e502986a3b003899a8347ac8a7ff7b08cbfc39-v08d8e8889ec945ab821fb156c04c7d2e2810debb,internetarchive/openlibrary,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_internetarchive__openlibrary-e1e502986a3b003899a8347ac8a7ff7b08cbfc39-v08d8e8889ec945ab821fb156c04c7d2e2810debb__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_internetarchive__openlibrary-e390c1212055dd84a262a798e53487e771d3fb64-v8717e18970bcdc4e0d2cea3b1527752b21e74866,internetarchive/openlibrary,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_internetarchive__openlibrary-e390c1212055dd84a262a798e53487e771d3fb64-v8717e18970bcdc4e0d2cea3b1527752b21e74866__a1,resolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_internetarchive__openlibrary-f0341c0ba81c790241b782f5103ce5c9a6edf8e3-ve8fc82d8aae8463b752a211156c5b7b59f349237,internetarchive/openlibrary,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_internetarchive__openlibrary-f0341c0ba81c790241b782f5103ce5c9a6edf8e3-ve8fc82d8aae8463b752a211156c5b7b59f349237__a1,resolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_internetarchive__openlibrary-f343c08f89c772f7ba6c0246f384b9e6c3dc0add-v08d8e8889ec945ab821fb156c04c7d2e2810debb,internetarchive/openlibrary,unresolved,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_internetarchive__openlibrary-f343c08f89c772f7ba6c0246f384b9e6c3dc0add-v08d8e8889ec945ab821fb156c04c7d2e2810debb__a1,resolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_protonmail__webclients-cb8cc309c6968b0a2a5fe4288d0ae0a969ff31e1,protonmail/webclients,unresolved,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_protonmail__webclients-cb8cc309c6968b0a2a5fe4288d0ae0a969ff31e1__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_protonmail__webclients-cfd7571485186049c10c822f214d474f1edde8d1,protonmail/webclients,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_protonmail__webclients-cfd7571485186049c10c822f214d474f1edde8d1__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_protonmail__webclients-d3e513044d299d04e509bf8c0f4e73d812030246,protonmail/webclients,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_protonmail__webclients-d3e513044d299d04e509bf8c0f4e73d812030246__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_protonmail__webclients-d494a66038112b239a381f49b3914caf8d2ef3b4,protonmail/webclients,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_protonmail__webclients-d494a66038112b239a381f49b3914caf8d2ef3b4__a1,resolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_protonmail__webclients-d8ff92b414775565f496b830c9eb6cc5fa9620e6,protonmail/webclients,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_protonmail__webclients-d8ff92b414775565f496b830c9eb6cc5fa9620e6__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_protonmail__webclients-df60460f163fd5c34e844ab9015e3176f1ab1ac0,protonmail/webclients,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_protonmail__webclients-df60460f163fd5c34e844ab9015e3176f1ab1ac0__a1,resolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_protonmail__webclients-e65cc5f33719e02e1c378146fb981d27bc24bdf4,protonmail/webclients,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_protonmail__webclients-e65cc5f33719e02e1c378146fb981d27bc24bdf4__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_protonmail__webclients-e7f3f20c8ad86089967498632ace73c1157a9d51,protonmail/webclients,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_protonmail__webclients-e7f3f20c8ad86089967498632ace73c1157a9d51__a1,resolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_protonmail__webclients-e9677f6c46d5ea7d277a4532a4bf90074f125f31,protonmail/webclients,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_protonmail__webclients-e9677f6c46d5ea7d277a4532a4bf90074f125f31__a1,resolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_protonmail__webclients-f080ffc38e2ad7bddf2e93e5193e82c20c7a11e7,protonmail/webclients,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_protonmail__webclients-f080ffc38e2ad7bddf2e93e5193e82c20c7a11e7__a1,unresolved,True,explicit_api_budget_exceeded_latest_completed_retry
instance_protonmail__webclients-f161c10cf7d31abf82e8d64d7a99c9fac5acfa18,protonmail/webclients,empty_patch,mini_pro_retry_20260921_budget_v1,1,mini_pro_retry_20260921_budget_v1/instances/mini_pro_retry_20260921_budget_v1__instance_protonmail__webclients-f161c10cf7d31abf82e8d64d7a99c9fac5acfa18__a1,resolved,True,explicit_api_budget_exceeded_latest_completed_retry
