instance_id,repo,batch_id,attempt,selected,interrupted,outcome,phase,phase_started,exit_status,verdict,observed_phase_seconds,mini_version,prompt_tokens,completion_tokens,total_tokens,reasoning_tokens,cached_tokens,model_requests,model_responses,api_errors,inflight_requests,actions,checkpoints,reasoning_responses,usage_missing,reasoning_usage_present,cached_usage_present,length_responses,api_success_seconds,api_error_seconds,error_to_retry_gap_seconds,error_RateLimitError,finish_tool_calls,error_Timeout,finish_stop,error_BadGatewayError,finish_length
instance_flipt-io__flipt-cd18e54a0371fa222304742c6312e9ac37ea86c1,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,final_review,True,PhaseTimeout,unverified,9.71206399332732,2.4.6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.7680154577828944,0,,,1,,,
instance_flipt-io__flipt-cd2f3b0a9d4d8b8a6d3d56afab65851ecdc408e8,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,analysis,True,ReadOnlyViolation,,307.96512059587985,2.4.6,260160,6452,266612,2536,206592,32,16,16,0,33,2,16,0,16,16,0,111.63053171336651,36.59552481910214,112.01058477768674,16,16,,,,
instance_flipt-io__flipt-cd2f3b0a9d4d8b8a6d3d56afab65851ecdc408e8,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,implementation,True,Submitted,,475.3698788830079,2.4.6,401245,16727,417972,8378,361216,44,21,23,0,29,2,20,0,21,21,0,196.3351408392191,124.08362712943926,104.01420837035403,21,21,,,2,
instance_flipt-io__flipt-cd2f3b0a9d4d8b8a6d3d56afab65851ecdc408e8,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,review,True,ReadOnlyViolation,unverified,397.7489507077262,2.4.6,735860,28802,764662,15907,676608,26,26,0,0,41,5,26,0,26,26,0,326.8076581270434,0,0,,26,,,,
instance_flipt-io__flipt-cd2f3b0a9d4d8b8a6d3d56afab65851ecdc408e8,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,revision,True,PhaseTimeout,,8.881248913239688,2.4.6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.8222211375832558,0,,,1,,,
instance_flipt-io__flipt-cd2f3b0a9d4d8b8a6d3d56afab65851ecdc408e8,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_flipt-io__flipt-cf06f4ebfab7fa21eed3e5838592e8e44566957f,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,analysis,True,Submitted,,223.3794715637341,2.4.6,124343,4662,129005,1865,102400,17,13,4,0,24,2,12,0,13,13,0,84.01594942389056,13.08344736136496,20.002527905628085,3,13,,,1,
instance_flipt-io__flipt-cf06f4ebfab7fa21eed3e5838592e8e44566957f,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,implementation,True,Submitted,,418.2390338201076,2.4.6,994572,19479,1014051,9709,935680,35,35,0,0,55,2,32,0,35,35,0,302.2921068370342,0,0,,35,,,,
instance_flipt-io__flipt-cf06f4ebfab7fa21eed3e5838592e8e44566957f,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,review,True,Submitted,unverified,325.31912696827203,2.4.6,385554,13829,399383,5553,349696,25,24,1,0,32,2,24,0,24,24,0,201.3165469900705,16.095416645053774,4.000649675261229,,24,,,1,
instance_flipt-io__flipt-cf06f4ebfab7fa21eed3e5838592e8e44566957f,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,revision,True,Submitted,,216.79851523181424,2.4.6,618359,9360,627719,3239,574208,26,23,3,0,33,2,21,0,23,23,0,175.5203922940418,4.702357980422676,12.002089949790388,3,23,,,,
instance_flipt-io__flipt-cf06f4ebfab7fa21eed3e5838592e8e44566957f,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,final_review,False,PhaseError,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_flipt-io__flipt-db1c3b100e231c62f0c90c2ab037614f20a2a63b,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,2,True,False,resolved,analysis,True,Submitted,,417.0694667007774,2.4.6,279980,6627,286607,2691,249344,21,21,0,0,30,2,19,0,21,21,0,367.2454981957562,0,0,,21,,,,
instance_flipt-io__flipt-db1c3b100e231c62f0c90c2ab037614f20a2a63b,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,2,True,False,resolved,implementation,True,Submitted,,517.4332231529988,2.4.6,292717,9354,302071,3761,262912,19,19,0,0,30,2,17,0,19,19,0,369.0422641807236,0,0,,19,,,,
instance_flipt-io__flipt-db1c3b100e231c62f0c90c2ab037614f20a2a63b,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,2,True,False,resolved,review,True,ReadOnlyViolation,unverified,250.1267191511579,2.4.6,96419,2874,99293,1161,76544,11,11,0,0,17,1,10,0,11,11,0,180.72683796007186,0,0,,11,,,,
instance_flipt-io__flipt-db1c3b100e231c62f0c90c2ab037614f20a2a63b,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,2,True,False,resolved,revision,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_flipt-io__flipt-db1c3b100e231c62f0c90c2ab037614f20a2a63b,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,2,True,False,resolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_flipt-io__flipt-e2bd19dafa7166c96b082fb2a59eb54b4be0d778,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,analysis,True,Submitted,,358.5377765428275,2.4.6,139076,7558,146634,4582,113920,12,12,0,0,24,2,12,0,12,12,0,228.498494962696,0,0,,12,,,,
instance_flipt-io__flipt-e2bd19dafa7166c96b082fb2a59eb54b4be0d778,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,implementation,True,Submitted,,817.303838040214,2.4.6,1320440,25581,1346021,14621,1249024,38,38,0,0,50,2,36,0,38,38,0,609.6104361624457,0,0,,38,,,,
instance_flipt-io__flipt-e2bd19dafa7166c96b082fb2a59eb54b4be0d778,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,review,False,PhaseError,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_flipt-io__flipt-e2bd19dafa7166c96b082fb2a59eb54b4be0d778,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,revision,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_flipt-io__flipt-e2bd19dafa7166c96b082fb2a59eb54b4be0d778,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_flipt-io__flipt-e50808c03e4b9d25a6a78af9c61a3b1616ea356b,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,analysis,True,Submitted,,233.39444661792368,2.4.6,221382,7455,228837,3054,192768,16,16,0,0,31,2,15,0,16,16,0,208.45278356131166,0,0,,16,,,,
instance_flipt-io__flipt-e50808c03e4b9d25a6a78af9c61a3b1616ea356b,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,implementation,True,Submitted,,641.8988227900118,2.4.6,1594802,28031,1622833,11956,1511936,38,38,0,0,63,2,37,0,38,38,0,460.0896058049984,0,0,,38,,,,
instance_flipt-io__flipt-e50808c03e4b9d25a6a78af9c61a3b1616ea356b,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,review,True,Submitted,unverified,309.23193553695455,2.4.6,236865,12069,248934,4492,203520,14,14,0,0,20,2,14,0,14,14,0,177.25044421525672,0,0,,14,,,,
instance_flipt-io__flipt-e50808c03e4b9d25a6a78af9c61a3b1616ea356b,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,revision,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_flipt-io__flipt-e50808c03e4b9d25a6a78af9c61a3b1616ea356b,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_flipt-io__flipt-e594593dae52badf80ffd27878d2275c7f0b20e9,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,analysis,True,Submitted,,392.0041450308636,2.4.6,203540,8216,211756,4042,171776,20,20,0,0,23,2,18,0,20,20,0,225.81743409251794,0,0,,19,,1,,
instance_flipt-io__flipt-e594593dae52badf80ffd27878d2275c7f0b20e9,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,implementation,True,Submitted,,607.5503042521887,2.4.6,396030,17255,413285,9808,358912,23,21,2,0,28,2,18,0,21,21,0,326.54790006717667,98.34679630212486,8.001535585150123,,21,,,2,
instance_flipt-io__flipt-e594593dae52badf80ffd27878d2275c7f0b20e9,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,review,True,ReadOnlyViolation,unverified,179.97353540407494,2.4.6,111650,4799,116449,1810,87808,10,9,1,0,13,1,8,0,9,9,0,131.51262702373788,6.82151665398851,0,,9,1,,,
instance_flipt-io__flipt-e594593dae52badf80ffd27878d2275c7f0b20e9,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,revision,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_flipt-io__flipt-e594593dae52badf80ffd27878d2275c7f0b20e9,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_flipt-io__flipt-e88e93990e3ec1e7697754b423decc510d5dd5fe,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,analysis,True,ReadOnlyViolation,,244.86090639419854,2.4.6,173771,5070,178841,1947,151552,20,17,3,0,26,2,15,0,17,17,0,165.64650829834864,14.844032848719507,12.002472943626344,3,17,,,,
instance_flipt-io__flipt-e88e93990e3ec1e7697754b423decc510d5dd5fe,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,implementation,True,Submitted,,625.1568435318768,2.4.6,1134678,20743,1155421,8359,1074176,43,43,0,0,51,2,41,0,43,43,0,401.95772275840864,0,0,,43,,,,
instance_flipt-io__flipt-e88e93990e3ec1e7697754b423decc510d5dd5fe,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,review,True,Submitted,request_changes,289.04091723496094,2.4.6,409641,14008,423649,6041,365568,22,21,1,0,27,2,21,0,21,21,0,209.48970421263948,3.976582441944629,4.000719567760825,1,21,,,,
instance_flipt-io__flipt-e88e93990e3ec1e7697754b423decc510d5dd5fe,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,revision,True,PhaseTimeout,,27.820277143269777,2.4.6,8585,176,8761,60,0,2,1,0,1,2,0,1,0,1,1,0,6.857790797948837,0,0,,1,,,,
instance_flipt-io__flipt-e88e93990e3ec1e7697754b423decc510d5dd5fe,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_flipt-io__flipt-e91615cf07966da41756017a7d571f9fc0fdbe80,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,analysis,True,Submitted,,319.07038649497554,2.4.6,190099,6193,196292,2496,165632,18,16,2,0,28,2,15,0,16,16,0,178.87499705515802,10.344299270305783,8.003985448740423,2,16,,,,
instance_flipt-io__flipt-e91615cf07966da41756017a7d571f9fc0fdbe80,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,implementation,True,Submitted,,539.5555170839652,2.4.6,717237,25175,742412,10230,656640,26,25,1,0,33,2,23,0,25,25,0,386.2357815587893,21.011417443398386,4.00079668359831,,25,,,1,
instance_flipt-io__flipt-e91615cf07966da41756017a7d571f9fc0fdbe80,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,review,True,Submitted,unverified,288.8189351968467,2.4.6,192607,8359,200966,3026,166400,15,13,2,0,19,2,12,0,13,13,0,144.1300899013877,12.894193849060684,8.001512843184173,2,13,,,,
instance_flipt-io__flipt-e91615cf07966da41756017a7d571f9fc0fdbe80,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,revision,True,PhaseTimeout,,34.064985184930265,2.4.6,37872,860,38732,310,18176,3,2,0,1,3,1,2,0,2,2,0,20.65232524788007,0,0,,2,,,,
instance_flipt-io__flipt-e91615cf07966da41756017a7d571f9fc0fdbe80,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_flipt-io__flipt-ea9a2663b176da329b3f574da2ce2a664fc5b4a1,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,analysis,True,Submitted,,403.3445393727161,2.4.6,154354,5819,160173,2340,125440,25,15,10,0,25,2,12,0,15,15,0,161.85588240576908,61.41360661201179,48.0165730942972,10,15,,,,
instance_flipt-io__flipt-ea9a2663b176da329b3f574da2ce2a664fc5b4a1,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,implementation,True,PhaseTimeout,,779.9305470371619,2.4.6,904745,20123,924868,11335,851968,40,35,5,0,44,1,27,0,35,35,0,468.9970974419266,27.880096698645502,20.00470237713307,5,35,,,,
instance_flipt-io__flipt-ea9a2663b176da329b3f574da2ce2a664fc5b4a1,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_flipt-io__flipt-ea9a2663b176da329b3f574da2ce2a664fc5b4a1,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,revision,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_flipt-io__flipt-ea9a2663b176da329b3f574da2ce2a664fc5b4a1,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_flipt-io__flipt-ebb3f84c74d61eee4d8c6875140b990eee62e146,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,analysis,True,Submitted,,267.9860044918023,2.4.6,219611,5530,225141,1971,187392,19,17,2,0,30,2,13,0,17,17,0,192.67716212803498,19.221232295036316,8.002635776996613,1,17,,,1,
instance_flipt-io__flipt-ebb3f84c74d61eee4d8c6875140b990eee62e146,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,implementation,True,Submitted,,476.25603228714317,2.4.6,409612,10113,419725,4207,374016,29,29,0,0,41,2,24,0,29,29,0,306.64562943950295,0,0,,29,,,,
instance_flipt-io__flipt-ebb3f84c74d61eee4d8c6875140b990eee62e146,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,review,True,Submitted,unverified,272.653326631058,2.4.6,315334,11477,326811,6997,275968,20,20,0,0,25,3,19,0,20,20,0,216.47271689772606,0,0,,20,,,,
instance_flipt-io__flipt-ebb3f84c74d61eee4d8c6875140b990eee62e146,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,revision,True,PhaseTimeout,,172.82207528036088,2.4.6,163884,5196,169080,2288,141568,14,11,3,0,18,1,9,0,11,11,0,106.20328823104501,26.156879134941846,8.001525687985122,2,11,1,,,
instance_flipt-io__flipt-ebb3f84c74d61eee4d8c6875140b990eee62e146,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_flipt-io__flipt-ee02b164f6728d3227c42671028c67a4afd36918,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,analysis,True,ReadOnlyViolation,,242.76764216879383,2.4.6,118705,6053,124758,2776,99328,11,11,0,0,22,2,11,0,11,11,0,118.50104119163007,0,0,,11,,,,
instance_flipt-io__flipt-ee02b164f6728d3227c42671028c67a4afd36918,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,implementation,True,Submitted,,608.0847216569819,2.4.6,398823,18400,417223,11593,356864,20,19,1,0,29,2,14,0,19,19,0,367.59134433884174,49.54258272098377,4.0025471318513155,,19,,,1,
instance_flipt-io__flipt-ee02b164f6728d3227c42671028c67a4afd36918,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,review,True,PhaseTimeout,unverified,341.4611798916012,2.4.6,51873,2161,54034,689,37376,8,7,1,0,10,1,7,0,7,7,0,217.0115663902834,15.806841139681637,0,,7,1,,,
instance_flipt-io__flipt-ee02b164f6728d3227c42671028c67a4afd36918,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,revision,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_flipt-io__flipt-ee02b164f6728d3227c42671028c67a4afd36918,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_flipt-io__flipt-f1bc91a1b999656dbdb2495ccb57bf2105b84920,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,analysis,True,Submitted,,448.41069984901696,2.4.6,184458,8120,192578,4617,133632,15,14,1,0,24,2,14,0,14,14,0,286.3507521613501,69.12383019411936,4.000760921277106,,14,,,1,
instance_flipt-io__flipt-f1bc91a1b999656dbdb2495ccb57bf2105b84920,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,implementation,True,Submitted,,677.2816730630584,2.4.6,872876,16815,889691,8088,820480,32,29,3,0,37,2,29,0,29,29,0,529.5148159232922,24.928482390008867,12.002026876900345,3,29,,,,
instance_flipt-io__flipt-f1bc91a1b999656dbdb2495ccb57bf2105b84920,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,review,True,PhaseTimeout,unverified,68.99057001806796,2.4.6,14412,977,15389,163,6656,3,3,0,0,4,1,3,0,3,3,0,31.904389487113804,0,0,,3,,,,
instance_flipt-io__flipt-f1bc91a1b999656dbdb2495ccb57bf2105b84920,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,revision,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_flipt-io__flipt-f1bc91a1b999656dbdb2495ccb57bf2105b84920,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_flipt-io__flipt-f36bd61fb1cee4669de1f00e59da462bfeae8765,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,analysis,True,Submitted,,379.2388891498558,2.4.6,142336,6411,148747,2626,120320,15,15,0,0,21,2,15,0,15,15,0,226.54186380514875,0,0,,15,,,,
instance_flipt-io__flipt-f36bd61fb1cee4669de1f00e59da462bfeae8765,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,implementation,True,Submitted,,675.741506443359,2.4.6,491625,19878,511503,10851,449536,26,26,0,0,32,3,24,0,26,26,0,455.9948007618077,0,0,,26,,,,
instance_flipt-io__flipt-f36bd61fb1cee4669de1f00e59da462bfeae8765,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,review,True,ReadOnlyViolation,unverified,136.94367016293108,2.4.6,80028,3462,83490,919,61184,8,8,0,0,11,1,8,0,8,8,0,104.16491540148854,0,0,,8,,,,
instance_flipt-io__flipt-f36bd61fb1cee4669de1f00e59da462bfeae8765,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,revision,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_flipt-io__flipt-f36bd61fb1cee4669de1f00e59da462bfeae8765,flipt-io/flipt,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_internetarchive__openlibrary-7bf3238533070f2d24bafbb26eedf675d51941f6-v08d8e8889ec945ab821fb156c04c7d2e2810debb,internetarchive/openlibrary,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,analysis,True,Submitted,,252.22968789795414,2.4.6,245662,5112,250774,1578,217088,27,19,8,0,32,2,16,0,19,19,0,150.6552241886966,21.621899110265076,40.0055571841076,8,19,,,,
instance_internetarchive__openlibrary-7bf3238533070f2d24bafbb26eedf675d51941f6-v08d8e8889ec945ab821fb156c04c7d2e2810debb,internetarchive/openlibrary,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,implementation,True,Submitted,,527.1138157509267,2.4.6,798385,15065,813450,7546,740864,48,30,18,0,50,2,26,0,30,30,0,317.8506512870081,59.88838575966656,96.01183490874246,17,30,,,1,
instance_internetarchive__openlibrary-7bf3238533070f2d24bafbb26eedf675d51941f6-v08d8e8889ec945ab821fb156c04c7d2e2810debb,internetarchive/openlibrary,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,review,True,Submitted,approve,321.4950848943554,2.4.6,269211,12450,281661,5197,236800,22,19,3,0,25,4,17,0,19,19,0,274.2900325944647,7.931825363077223,12.002061852719635,3,19,,,,
instance_internetarchive__openlibrary-7bf3238533070f2d24bafbb26eedf675d51941f6-v08d8e8889ec945ab821fb156c04c7d2e2810debb,internetarchive/openlibrary,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,revision,False,SkippedApproved,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_internetarchive__openlibrary-7bf3238533070f2d24bafbb26eedf675d51941f6-v08d8e8889ec945ab821fb156c04c7d2e2810debb,internetarchive/openlibrary,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,final_review,False,SkippedApproved,approve,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_internetarchive__openlibrary-7c8dc180281491ccaa1b4b43518506323750d1e4-v298a7a812ceed28c4c18355a091f1b268fe56d86,internetarchive/openlibrary,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,analysis,True,Submitted,,259.5486816233024,2.4.6,267664,9061,276725,908,237056,24,20,4,0,28,0,14,0,20,20,0,199.50527070648968,18.555729267653078,20.003764357417822,4,20,,,,
instance_internetarchive__openlibrary-7c8dc180281491ccaa1b4b43518506323750d1e4-v298a7a812ceed28c4c18355a091f1b268fe56d86,internetarchive/openlibrary,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,implementation,True,Submitted,,406.58165345480666,2.4.6,541083,19436,560519,10910,500992,31,26,5,0,38,2,22,0,26,26,0,317.35754728270695,27.6729032471776,20.003490891307592,5,26,,,,
instance_internetarchive__openlibrary-7c8dc180281491ccaa1b4b43518506323750d1e4-v298a7a812ceed28c4c18355a091f1b268fe56d86,internetarchive/openlibrary,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,review,True,Submitted,unverified,366.58665305003524,2.4.6,385706,13282,398988,7059,327936,21,20,1,0,27,2,19,0,20,20,0,333.06485487660393,3.2347969678230584,4.000796817243099,1,20,,,,
instance_internetarchive__openlibrary-7c8dc180281491ccaa1b4b43518506323750d1e4-v298a7a812ceed28c4c18355a091f1b268fe56d86,internetarchive/openlibrary,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,revision,True,PhaseTimeout,,138.44522009883076,2.4.6,143540,3641,147181,1265,118528,10,9,0,1,13,1,8,0,9,9,0,109.01874967478216,0,0,,9,,,,
instance_internetarchive__openlibrary-7c8dc180281491ccaa1b4b43518506323750d1e4-v298a7a812ceed28c4c18355a091f1b268fe56d86,internetarchive/openlibrary,mini_pro_retry_20260921_budget_v1,1,True,False,unresolved,final_review,False,BudgetExhausted,unverified,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
instance_internetarchive__openlibrary-7cbfb812ef0e1f9716e2d6e85d538a96fcb79d13-vfa6ff903cb27f336e17654595dd900fa943dcd91,internetarchive/openlibrary,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,analysis,True,Submitted,,159.6197253759019,2.4.6,72936,4844,77780,1636,57088,12,12,0,0,18,2,12,0,12,12,0,135.01227115280926,0,0,,12,,,,
instance_internetarchive__openlibrary-7cbfb812ef0e1f9716e2d6e85d538a96fcb79d13-vfa6ff903cb27f336e17654595dd900fa943dcd91,internetarchive/openlibrary,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,implementation,True,Submitted,,144.03334859386086,2.4.6,62534,3120,65654,572,50432,11,10,1,0,13,2,9,0,10,10,0,123.87712140986696,1.4705190709792078,4.000713704153895,1,10,,,,
instance_internetarchive__openlibrary-7cbfb812ef0e1f9716e2d6e85d538a96fcb79d13-vfa6ff903cb27f336e17654595dd900fa943dcd91,internetarchive/openlibrary,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,review,True,Submitted,unverified,310.9779889220372,2.4.6,166257,14952,181209,8613,138240,15,15,0,0,17,5,15,0,15,15,0,293.4850442628376,0,0,,15,,,,
instance_internetarchive__openlibrary-7cbfb812ef0e1f9716e2d6e85d538a96fcb79d13-vfa6ff903cb27f336e17654595dd900fa943dcd91,internetarchive/openlibrary,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,revision,True,Submitted,,185.003897911869,2.4.6,139870,5668,145538,1737,116736,12,12,0,0,18,2,12,0,12,12,0,169.51980856759474,0,0,,12,,,,
instance_internetarchive__openlibrary-7cbfb812ef0e1f9716e2d6e85d538a96fcb79d13-vfa6ff903cb27f336e17654595dd900fa943dcd91,internetarchive/openlibrary,mini_pro_retry_20260921_budget_v1,1,True,False,resolved,final_review,True,Submitted,unverified,114.19949629995972,2.4.6,59364,3093,62457,850,44032,5,5,0,0,9,2,5,0,5,5,0,103.67472972581163,0,0,,5,,,,
